severity_score,priority_tier,sla_tier_hours,queue_size,regulatory_flag,vip_customer,channel_is_digital,hour_of_day,sla_breached
0.607,1,48,27,0,0,1,0,1
0.955,4,24,3,0,0,0,11,1
0.572,3,48,23,0,0,1,23,1
0.689,2,5,3,0,0,1,7,1
0.985,3,5,16,0,0,1,4,1
0.674,1,48,0,0,0,1,19,0
0.838,1,48,28,0,0,1,9,1
0.948,1,72,8,0,0,1,6,0
0.247,2,5,27,0,0,1,14,1
0.265,1,48,29,0,0,0,0,0
0.096,5,24,7,0,0,1,4,0
0.489,2,72,13,0,0,1,14,0
0.357,2,48,10,0,0,1,3,0
0.39,4,5,10,0,0,1,18,1
0.128,3,24,14,0,0,0,11,0
0.642,2,48,26,0,0,1,13,1
0.619,5,48,16,0,0,1,6,1
0.885,5,5,26,0,0,0,7,1
0.112,5,5,4,0,0,1,22,0
0.315,1,48,25,0,0,1,21,0
0.177,4,48,19,1,1,1,8,1
0.251,2,72,8,0,0,1,18,0
0.418,1,48,4,0,0,0,0,0
0.463,2,24,29,0,0,1,7,1
0.462,1,72,29,0,0,1,19,0
0.188,3,24,1,1,0,0,21,0
0.634,2,48,16,0,0,0,14,0
0.284,3,72,3,0,0,1,14,0
0.241,3,72,20,0,0,1,12,0
0.789,4,48,30,0,1,1,13,1
0.333,4,48,15,0,0,0,16,0
0.788,4,72,18,0,0,0,11,1
0.408,4,5,1,0,0,0,7,1
0.448,3,24,5,0,0,1,8,0
0.088,5,24,5,0,0,1,8,0
0.48,5,48,26,0,0,1,15,1
0.045,1,48,4,0,0,1,19,0
0.046,1,24,25,0,0,1,3,0
0.779,3,24,9,0,0,1,5,1
0.369,1,48,18,0,0,1,14,0
0.677,5,48,6,0,0,1,6,1
0.656,4,72,14,0,1,0,14,0
0.311,4,72,12,0,0,1,13,0
0.82,5,48,6,0,0,0,23,1
0.729,5,48,10,0,0,1,5,1
0.793,4,72,18,0,0,0,4,1
0.734,2,72,7,0,0,0,13,0
0.82,5,24,15,0,0,1,5,1
0.672,2,48,20,0,0,1,12,1
0.353,3,72,2,0,0,0,12,0
0.814,4,72,30,0,0,1,8,1
0.985,1,24,21,0,0,1,19,1
0.52,4,48,13,0,0,1,1,0
0.975,2,24,27,1,0,1,12,1
0.191,4,72,18,1,0,0,6,0
0.494,2,5,2,0,0,1,0,1
0.215,5,48,5,1,0,1,3,0
0.216,2,24,26,0,0,1,21,1
0.768,5,24,2,0,1,1,17,1
0.426,2,5,26,1,0,1,7,1
0.773,4,48,12,0,0,1,22,1
0.105,5,5,30,0,0,0,6,1
0.174,3,48,16,0,0,0,16,0
0.481,3,5,10,0,0,1,3,1
0.976,1,72,0,0,0,0,1,0
0.053,5,24,21,0,0,1,17,0
0.202,5,5,5,0,0,1,21,1
0.375,5,24,5,0,1,1,21,1
0.35,4,72,5,0,0,1,5,0
0.112,4,72,18,0,0,1,23,0
0.891,4,5,3,0,0,1,3,1
0.433,4,72,23,0,0,1,3,0
0.507,3,24,13,0,0,1,1,1
0.299,4,48,6,0,1,0,0,0
0.197,5,48,24,1,0,1,10,1
0.003,3,48,5,0,0,1,1,0
0.497,3,72,14,0,1,1,20,0
0.996,4,72,8,0,0,1,16,1
0.328,1,5,15,0,0,1,19,0
0.242,2,24,18,1,0,1,7,1
0.361,1,24,2,0,0,1,6,0
0.534,1,5,11,1,0,1,2,1
0.469,3,72,25,1,0,1,12,1
0.352,4,72,29,0,0,1,21,0
0.894,3,5,14,0,0,1,9,1
0.08,2,5,18,1,0,0,8,0
0.335,4,72,25,0,0,1,2,0
0.338,3,72,23,1,0,1,3,0
0.306,1,72,27,0,0,1,4,0
0.555,3,48,30,0,0,0,14,1
0.136,2,24,1,0,0,1,22,0
0.268,5,72,25,0,0,1,14,0
0.619,2,24,20,0,0,0,20,1
0.7,3,5,28,0,0,1,21,1
0.714,5,48,24,0,0,1,21,1
0.586,2,48,23,0,0,1,22,1
0.077,5,72,21,0,0,0,15,0
0.973,2,24,27,0,1,1,5,1
0.104,4,24,7,0,1,1,4,0
0.398,2,48,28,0,0,0,13,0
0.171,5,72,5,0,0,1,9,0
0.364,1,48,6,0,0,1,2,0
0.34,5,48,9,0,0,1,5,0
0.081,5,48,5,0,0,1,16,0
0.367,2,5,3,0,0,0,20,0
0.902,4,48,5,0,0,0,5,1
0.728,3,24,20,0,0,0,11,1
0.57,1,48,7,0,1,1,3,0
0.982,1,24,27,0,0,1,21,1
0.049,4,24,8,0,0,1,23,0
0.14,4,48,28,0,0,1,21,0
0.384,2,48,6,0,0,1,8,0
0.013,4,72,3,0,0,0,20,0
0.75,3,5,28,0,0,0,16,1
0.598,1,72,10,1,1,0,14,0
0.581,1,5,28,0,1,1,6,1
0.044,3,5,5,0,0,1,19,0
0.789,5,24,20,0,0,1,12,1
0.264,5,48,4,0,0,1,12,0
0.814,4,48,5,1,1,1,2,1
0.27,3,72,0,0,0,1,7,0
0.533,4,5,22,0,0,1,22,1
0.322,5,48,14,0,0,1,6,0
0.898,5,24,18,0,0,1,18,1
0.821,5,24,12,0,1,1,20,1
0.369,2,48,23,0,0,1,8,0
0.23,1,24,10,0,0,1,4,0
0.767,4,72,13,0,0,1,11,1
0.468,4,5,29,0,0,0,2,1
0.5,2,72,5,0,0,0,9,0
0.526,2,48,11,0,1,1,19,0
0.322,3,24,10,0,0,1,14,0
0.945,3,5,26,0,0,0,11,1
0.323,2,72,28,0,0,1,23,0
0.92,2,48,2,0,0,0,23,0
0.29,4,5,2,0,0,0,5,0
0.589,2,48,18,0,0,1,5,1
0.624,4,48,21,0,0,1,1,1
0.82,5,48,8,1,1,1,2,1
0.714,2,48,4,0,0,1,10,0
0.695,3,5,22,0,0,1,15,1
0.248,2,48,13,1,0,1,5,0
0.06,3,24,0,0,0,1,13,0
0.527,4,72,6,0,0,1,11,0
0.893,2,24,22,0,0,1,19,1
0.085,4,5,7,0,0,0,7,1
0.815,3,48,2,0,0,1,13,1
0.181,1,24,2,0,0,1,23,0
0.909,1,24,29,0,0,1,13,1
0.458,4,72,7,0,0,0,12,0
0.349,3,5,6,0,0,1,10,0
0.696,2,48,24,0,0,0,4,1
0.204,3,48,6,0,1,1,4,0
0.249,1,24,11,0,0,1,20,0
0.336,1,72,0,0,0,1,13,0
0.44,1,48,20,0,0,1,16,0
0.157,4,48,17,0,0,1,4,0
0.879,5,72,7,1,0,1,18,1
0.478,2,48,5,0,0,1,11,0
0.206,4,5,5,0,0,1,17,0
0.085,5,48,26,0,0,1,23,0
0.582,5,48,10,0,0,0,9,1
0.767,2,24,26,0,1,1,11,1
0.873,5,72,15,0,0,1,0,1
0.502,4,72,19,0,0,1,21,0
0.451,1,24,13,0,0,0,1,0
0.908,1,5,25,0,0,1,22,1
0.635,2,48,22,0,1,1,13,1
0.664,1,72,18,0,0,1,12,0
0.35,3,24,15,0,0,1,22,0
0.874,2,72,15,0,0,0,11,0
0.423,4,5,11,0,0,1,11,1
0.677,1,72,13,0,0,1,1,0
0.421,2,72,8,0,1,1,11,0
0.696,1,5,7,0,0,0,5,1
0.906,1,24,11,0,0,1,2,1
0.641,4,72,27,0,0,0,22,0
0.58,5,48,16,0,0,1,19,1
0.74,1,72,29,0,0,1,1,0
0.205,5,24,5,0,0,1,13,0
0.235,1,24,15,0,0,1,0,0
0.39,1,5,18,0,0,1,21,1
0.837,3,48,7,0,1,0,5,1
0.413,3,72,15,0,0,1,11,0
0.731,2,48,25,1,0,0,22,1
0.855,2,72,6,1,0,1,16,0
0.444,4,24,23,0,0,1,10,1
0.081,5,24,0,0,0,1,21,0
0.857,5,48,16,0,0,1,2,1
0.2,1,5,3,0,0,0,14,0
0.603,2,72,13,0,0,1,19,0
0.175,1,24,5,0,0,1,8,0
0.192,4,5,22,0,0,1,0,1
0.491,2,48,20,0,0,1,6,0
0.251,3,24,27,0,0,1,14,0
0.582,3,5,26,0,0,1,11,1
0.455,1,72,25,1,0,0,10,0
0.849,5,48,25,0,1,1,23,1
0.505,5,24,29,1,0,1,8,1
0.442,4,48,18,1,0,1,11,1
0.839,2,24,30,0,0,0,3,1
0.656,3,5,28,0,0,1,8,1
0.297,3,48,14,0,0,1,12,0
0.881,5,72,10,0,1,1,1,1
0.583,1,48,19,0,0,1,6,0
0.208,3,24,12,0,0,1,9,0
0.637,1,72,12,1,0,1,13,0
0.531,5,5,29,0,1,1,7,1
0.712,5,5,30,1,1,0,19,1
0.852,4,24,14,0,1,1,7,1
0.25,2,72,11,0,1,1,18,0
0.003,4,48,15,0,0,0,18,0
0.478,3,48,12,0,0,1,12,0
0.597,5,48,8,0,0,1,15,1
0.241,1,48,16,0,0,1,5,0
0.981,2,24,13,0,0,1,15,1
0.895,1,48,16,1,1,1,9,1
0.832,5,72,24,0,1,1,18,1
0.966,1,72,6,0,0,1,14,0
0.709,3,72,9,0,0,1,18,0
0.032,5,48,3,0,0,1,18,0
0.068,2,24,3,0,1,1,21,0
0.253,2,48,20,1,0,0,20,0
0.756,5,48,27,0,0,1,18,1
0.826,3,72,19,0,0,1,21,1
0.772,2,72,21,0,0,0,1,0
0.387,2,48,28,0,1,1,9,0
0.212,5,72,17,0,0,1,22,0
0.021,1,24,13,0,0,1,6,0
0.873,4,5,5,0,0,1,0,1
0.348,3,5,17,0,0,0,3,1
0.47,4,5,10,0,0,0,15,1
0.137,5,24,24,1,0,0,16,1
0.991,3,72,8,1,0,0,5,1
0.836,2,72,0,0,0,1,19,0
0.17,5,72,21,0,0,1,14,0
0.923,3,72,15,0,0,1,23,1
0.229,3,24,11,0,0,0,21,0
0.824,5,24,27,0,0,1,19,1
0.049,1,48,30,1,0,0,10,0
0.476,2,24,17,0,1,1,9,0
0.494,1,48,1,0,0,0,17,0
0.609,2,24,2,0,0,1,22,1
0.759,3,72,1,0,0,1,11,0
0.688,2,24,7,0,0,1,8,1
0.452,3,5,10,0,0,1,16,1
0.638,4,24,17,0,0,1,5,1
0.995,2,72,2,0,0,1,12,0
0.715,5,72,18,0,0,1,13,1
0.18,2,72,0,0,0,1,8,0
0.757,2,72,16,1,0,1,3,0
0.155,5,48,2,0,0,1,22,0
0.51,1,72,5,0,0,1,23,0
0.502,3,48,11,0,0,1,10,0
0.53,2,5,8,0,1,1,12,1
0.203,2,24,13,0,0,1,19,0
0.984,5,72,11,0,0,0,18,1
0.654,1,24,4,0,0,1,13,0
0.54,5,48,12,0,0,1,12,1
0.68,5,24,6,1,0,1,14,1
0.598,3,72,14,0,0,1,2,0
0.244,5,48,12,1,0,1,4,0
0.014,2,72,9,0,0,0,21,0
0.571,1,72,25,0,0,1,7,0
0.68,2,5,1,0,0,1,7,1
0.432,2,48,11,0,0,1,0,0
0.331,5,72,4,0,0,1,3,0
0.511,5,72,2,1,0,0,23,0
0.66,1,24,27,0,1,1,0,1
0.442,5,48,6,0,0,1,23,0
0.821,3,48,2,0,0,1,17,0
0.319,4,24,27,0,0,1,1,1
0.911,3,24,28,0,0,1,8,1
0.847,1,72,2,0,0,1,14,0
0.617,3,5,5,0,0,0,20,1
0.03,4,72,14,1,0,1,7,0
0.776,4,5,8,0,0,1,23,1
0.171,5,24,9,0,0,1,5,0
0.671,5,5,11,0,0,1,21,1
0.111,4,72,17,1,0,1,19,0
0.334,1,48,24,1,0,0,4,0
0.918,1,24,28,0,0,1,22,1
0.365,2,72,8,0,0,0,7,0
0.506,3,48,1,0,0,0,21,0
0.482,4,48,8,0,0,1,23,0
0.356,5,5,6,0,1,1,8,1
0.287,4,24,26,0,0,1,0,1
0.057,3,72,21,1,0,0,3,0
0.911,4,72,5,1,0,1,9,1
0.572,2,5,22,1,0,0,22,1
0.2,3,48,12,0,0,1,16,0
0.674,4,24,15,0,0,1,12,1
0.442,2,72,12,0,0,0,15,0
0.148,5,5,17,1,0,1,16,1
0.356,2,48,0,0,0,0,3,0
0.137,5,48,15,0,0,1,13,0
0.29,5,5,6,0,0,1,15,1
0.46,2,48,26,0,1,1,15,0
0.268,5,24,24,0,1,0,11,1
0.367,4,5,16,0,0,1,19,1
0.837,2,48,22,0,0,1,19,1
0.72,4,48,8,0,0,0,14,1
0.037,5,5,18,0,0,1,9,1
0.792,3,72,30,0,0,1,1,1
0.773,3,5,10,0,0,1,23,1
0.923,5,5,9,0,0,1,10,1
0.639,2,5,15,0,0,0,21,1
0.793,4,72,25,1,0,0,18,1
0.387,5,72,5,0,0,0,3,0
0.538,3,72,17,0,0,0,3,0
0.385,4,24,17,0,0,1,18,1
0.166,4,48,29,0,0,0,18,0
0.879,1,48,3,0,0,0,10,0
0.193,2,5,22,0,0,0,6,1
0.321,5,72,15,1,0,1,19,0
0.255,1,48,23,0,1,1,8,0
0.445,4,5,4,0,0,1,23,1
0.969,1,72,24,0,0,1,16,0
0.176,5,48,23,0,0,0,23,1
0.995,4,24,28,0,0,0,19,1
0.195,4,72,20,0,0,1,23,0
0.509,4,24,30,0,0,0,22,1
0.974,2,48,20,0,1,1,15,1
0.558,2,72,0,0,0,1,7,0
0.257,2,48,12,0,1,1,6,0
0.409,4,72,14,0,0,0,14,0
0.156,4,72,3,0,0,0,0,0
0.797,3,24,22,0,0,1,0,1
0.211,5,5,15,0,0,1,5,1
0.438,2,48,9,0,1,1,7,0
0.319,3,72,8,0,0,1,9,0
0.467,5,24,20,1,0,1,12,1
0.107,3,5,21,0,0,1,8,1
0.624,4,24,2,0,0,0,1,1
0.712,4,72,13,0,0,1,10,1
0.635,3,24,20,0,0,0,18,1
0.335,2,72,29,1,0,1,17,0
0.24,5,5,30,0,0,1,12,1
0.444,5,72,9,0,0,1,3,0
0.03,1,48,21,0,0,1,5,0
0.373,5,72,17,0,0,1,4,0
0.344,5,72,20,0,0,1,19,0
0.399,3,72,0,1,0,1,11,0
0.087,5,72,22,0,1,1,15,0
0.25,3,24,2,0,0,0,8,0
0.251,3,5,21,1,0,1,5,1
0.938,4,5,12,0,0,1,22,1
0.432,3,24,4,0,0,1,8,0
0.774,1,5,0,1,0,1,18,1
0.072,5,48,1,0,0,0,21,0
0.447,3,5,25,0,0,1,19,1
0.728,5,5,10,0,0,1,0,1
0.654,5,5,17,0,1,1,22,1
0.34,1,5,22,0,1,1,22,1
0.957,5,72,25,0,0,1,3,1
1.0,1,72,22,0,0,1,4,0
0.075,3,72,30,0,0,1,16,0
0.706,3,24,12,0,1,0,8,1
0.824,3,48,19,1,0,1,18,1
0.245,1,48,23,0,0,1,15,0
0.872,4,72,11,0,0,1,3,1
0.285,5,48,27,1,0,1,21,1
0.291,1,72,8,0,0,1,23,0
0.564,3,24,25,0,0,0,0,1
0.148,3,72,12,0,0,1,6,0
0.569,3,72,8,0,0,1,0,0
0.855,2,24,9,0,1,1,8,1
0.926,2,72,16,0,0,0,3,0
0.015,5,72,11,0,0,1,19,0
0.142,4,72,22,0,0,1,2,0
0.47,2,48,3,0,0,1,11,0
0.635,4,5,5,0,0,0,4,1
0.018,4,72,2,0,1,1,9,0
0.914,2,72,21,0,0,1,11,1
0.278,3,24,19,1,0,1,7,1
0.124,5,72,26,0,0,1,18,0
0.888,4,72,30,0,0,1,4,1
0.712,1,5,21,0,0,1,16,1
0.742,5,24,12,1,0,1,15,1
0.786,3,24,6,0,0,1,4,1
0.591,5,24,4,0,0,0,15,1
0.181,4,48,11,0,0,1,3,0
0.521,3,24,2,1,0,1,13,0
0.227,4,24,16,0,0,1,17,1
0.832,3,24,25,0,0,0,9,1
0.9,5,24,11,0,0,1,15,1
0.383,2,24,16,0,0,1,4,0
0.934,3,72,2,0,0,1,15,0
0.29,4,72,16,0,1,0,18,0
0.435,4,5,27,0,0,1,9,1
0.328,5,24,22,0,0,1,23,1
0.23,3,5,2,0,0,1,18,0
0.401,2,72,28,0,0,0,19,0
0.679,5,5,22,0,0,1,4,1
0.55,1,5,25,1,0,1,13,1
0.596,4,24,10,1,0,1,3,1
0.583,1,72,14,1,0,1,0,0
0.008,3,48,16,0,0,1,21,0
0.858,3,72,13,0,0,1,16,1
0.045,3,5,14,0,0,1,2,0
0.217,3,24,24,0,0,0,14,1
0.447,4,72,14,0,0,0,4,0
0.833,3,72,10,1,0,1,22,1
0.438,1,48,0,0,0,1,21,0
0.867,1,72,2,0,0,1,15,0
0.996,4,72,19,0,0,1,4,1
0.898,1,72,3,0,0,0,11,0
0.5,2,5,6,0,0,1,18,1
0.144,3,48,17,0,0,1,6,0
0.011,5,5,23,1,0,1,7,1
0.298,4,72,8,0,0,1,2,0
0.379,3,24,21,0,0,1,18,1
0.861,4,48,12,0,0,1,1,1
0.064,5,48,12,0,0,0,1,0
0.201,2,5,25,0,0,1,8,1
0.51,1,48,26,0,0,1,20,0
0.864,2,72,23,0,0,1,13,1
0.16,2,48,18,0,0,1,22,0
0.361,5,5,15,1,0,1,19,1
0.766,1,48,9,0,0,0,15,0
0.657,5,24,6,0,0,1,4,1
0.572,4,48,13,1,1,1,17,1
0.287,3,72,15,1,0,1,2,0
0.173,3,5,23,0,0,0,15,1
0.988,3,48,17,0,0,1,11,1
0.691,3,72,21,1,0,1,0,1
0.151,2,24,19,0,0,1,4,0
0.439,5,72,3,0,0,1,19,0
0.3,2,72,16,0,0,1,13,0
0.36,1,72,21,0,0,1,0,0
0.123,5,48,23,0,0,1,17,0
0.403,3,48,24,1,0,1,20,1
0.53,1,5,17,0,0,1,13,1
0.492,3,48,15,0,0,1,23,0
0.427,2,72,25,0,0,1,7,0
0.817,4,48,23,0,0,1,15,1
0.861,2,72,29,0,0,1,2,1
0.181,4,48,6,0,0,1,10,0
0.964,1,48,0,0,0,1,4,0
0.026,4,72,5,0,0,0,15,0
0.977,4,72,0,0,0,0,18,1
0.557,4,48,15,0,0,1,6,1
0.646,5,48,16,0,0,1,21,1
0.903,3,72,3,0,0,1,8,0
0.264,5,72,2,0,0,1,5,0
0.251,4,72,8,0,0,1,7,0
0.515,4,48,12,0,1,0,19,1
0.548,5,72,10,0,0,1,7,0
0.187,5,5,20,0,0,1,0,1
0.351,1,72,7,0,0,1,10,0
0.067,2,48,9,0,0,1,21,0
0.469,2,24,19,0,0,0,13,1
0.202,2,48,19,0,0,0,18,0
0.02,4,24,16,0,0,1,0,0
0.56,3,72,16,0,0,0,15,0
0.465,4,24,1,0,0,1,20,0
0.725,4,72,13,1,0,1,15,1
0.326,3,5,25,0,1,1,8,1
0.662,4,24,19,0,0,0,23,1
0.773,1,5,0,0,0,1,22,0
0.405,2,72,16,0,0,1,10,0
0.671,3,72,15,0,0,1,18,0
0.771,4,24,8,0,0,1,18,1
0.847,4,5,16,0,0,1,22,1
0.2,5,5,11,0,0,1,15,1
0.522,5,48,1,0,0,0,11,1
0.19,1,72,19,0,0,0,17,0
0.388,2,72,25,1,0,1,16,0
0.224,5,24,3,0,0,1,9,1
0.473,4,24,0,0,0,1,1,0
0.529,5,24,1,0,0,0,6,1
0.425,5,5,13,0,0,1,10,1
0.046,4,72,15,0,0,1,14,0
0.735,3,48,3,0,0,1,20,0
0.442,2,48,0,0,0,1,23,0
0.615,5,5,0,0,0,0,16,1
0.211,4,48,24,0,0,1,16,1
0.288,1,5,25,0,0,0,23,0
0.763,5,24,3,0,1,1,13,1
0.822,1,48,20,0,0,1,7,1
0.017,3,72,21,0,1,1,9,0
0.301,5,24,4,0,1,0,18,0
0.037,4,48,19,0,0,1,20,0
0.696,5,5,29,0,0,1,17,1
0.293,2,24,9,0,0,0,3,0
0.524,2,24,11,1,0,1,20,1
0.261,5,72,12,0,0,1,1,0
0.26,2,5,8,0,0,1,17,0
0.417,2,48,3,0,0,1,23,0
0.565,5,72,6,1,0,0,16,0
0.888,4,5,7,0,0,1,9,1
0.109,2,5,11,1,0,1,13,0
0.153,4,24,3,0,0,1,4,0
0.594,4,72,5,0,0,0,18,0
0.498,5,48,15,0,1,1,18,1
0.617,4,5,14,0,0,1,10,1
0.094,4,5,28,0,0,0,2,1
0.908,3,72,2,0,0,0,8,0
0.37,4,48,9,0,0,1,20,0
0.903,4,48,23,0,0,1,18,1
0.115,2,72,17,1,0,1,13,0
0.603,5,24,14,0,0,1,5,1
0.174,4,72,0,0,0,1,3,0
0.262,3,5,25,0,0,1,6,1
0.326,3,72,2,0,0,0,23,0
0.088,5,48,30,0,0,1,0,0
0.352,2,48,24,0,0,1,12,0
0.503,1,48,20,0,0,1,14,0
0.072,4,24,6,0,0,1,19,0
0.529,1,24,4,0,0,1,4,0
0.125,4,72,14,0,0,1,16,0
0.86,5,48,24,0,0,1,14,1
0.584,2,48,8,0,0,1,13,0
0.637,4,24,27,0,0,1,16,1
0.815,1,48,7,0,0,1,16,0
0.187,2,5,12,0,0,0,3,0
0.597,3,24,9,1,0,1,7,1
0.102,3,5,16,1,0,1,0,1
0.423,5,5,27,1,0,1,22,1
0.615,3,24,2,1,0,0,7,1
0.544,1,48,15,0,0,0,18,0
0.021,4,72,0,0,0,1,12,0
0.29,1,24,13,0,0,0,9,0
0.494,5,24,4,0,0,1,17,1
0.146,4,5,30,0,0,1,13,1
0.06,3,5,2,0,0,1,18,0
0.652,4,24,22,0,0,1,19,1
0.354,4,72,13,0,1,1,13,0
0.763,5,24,3,0,0,1,6,1
0.686,4,5,29,0,0,1,19,1
0.894,2,5,29,1,0,1,12,1
0.796,4,5,20,0,0,1,9,1
0.326,4,24,2,0,0,1,10,0
0.153,2,24,4,0,0,1,10,0
0.112,5,24,17,0,0,1,11,1
0.641,5,72,25,0,0,1,1,1
0.814,5,24,23,0,0,1,13,1
0.836,2,72,26,0,0,1,20,1
0.832,3,24,17,0,1,0,15,1
0.969,5,5,23,0,0,1,20,1
0.794,3,5,9,0,0,0,11,1
0.581,3,5,3,1,0,1,19,1
0.989,2,48,5,1,0,1,5,1
0.383,5,24,2,0,0,1,12,1
0.937,2,5,12,1,1,1,4,1
0.008,4,5,22,0,0,1,10,1
0.738,1,48,24,1,0,1,0,1
0.598,1,5,26,0,0,1,14,1
0.233,3,24,25,0,0,1,2,1
0.432,3,24,8,1,0,1,22,1
0.928,5,72,15,0,1,1,23,1
0.169,5,24,30,0,0,1,9,1
0.301,1,48,15,1,0,1,22,0
0.682,5,72,22,0,0,1,3,1
0.465,5,5,12,0,0,1,15,1
0.317,1,5,2,0,0,1,9,0
0.501,3,48,30,0,0,0,6,1
0.923,4,48,2,0,0,1,12,1
0.31,3,5,17,0,0,1,8,1
0.122,1,72,12,0,0,1,3,0
0.877,1,5,21,0,0,1,2,1
0.522,1,72,5,1,0,1,18,0
0.955,4,48,0,1,0,1,20,1
0.911,3,24,24,0,1,0,14,1
0.959,3,5,3,0,0,1,22,1
0.96,1,5,8,0,0,0,21,1
0.436,3,24,4,0,0,1,9,1
0.073,1,72,29,0,0,1,19,0
0.098,3,24,7,0,0,1,4,0
0.754,3,72,8,0,0,1,13,0
0.27,3,5,13,1,0,0,3,1
0.882,4,5,29,0,0,1,23,1
0.242,1,5,30,0,0,1,20,1
0.428,3,72,23,0,0,0,16,0
0.014,1,48,20,0,0,1,9,0
0.24,3,24,11,0,0,0,15,0
0.759,4,5,3,0,0,1,11,1
0.077,4,48,1,0,1,1,15,0
0.912,1,48,19,0,0,1,20,1
0.62,2,5,10,0,0,1,19,1
0.922,2,5,16,0,0,1,16,1
0.946,5,24,9,1,0,1,19,1
0.269,4,24,23,0,0,0,0,1
0.533,1,72,16,0,0,1,21,0
0.46,5,48,19,0,0,0,5,1
0.956,2,48,12,0,0,1,22,1
0.214,3,72,3,0,0,1,8,0
0.279,2,72,20,0,0,1,20,0
0.7,3,24,29,0,0,1,4,1
0.253,1,72,19,0,0,1,20,0
0.066,5,48,4,0,0,1,18,0
0.959,3,24,30,0,0,0,18,1
0.689,5,72,15,0,0,1,12,1
0.784,4,24,14,0,0,1,23,1
0.422,1,24,18,0,0,1,21,0
0.074,2,5,3,1,0,1,21,0
0.868,4,48,30,0,0,1,23,1
0.171,2,24,5,0,0,1,15,0
0.524,3,72,1,0,0,1,9,0
0.831,1,24,15,1,0,1,14,1
0.205,5,24,3,0,0,1,23,0
0.141,1,5,19,0,0,1,11,0
0.232,4,48,8,0,0,0,7,0
0.197,3,72,28,0,0,1,7,0
0.445,3,48,12,0,0,1,0,0
0.488,1,5,10,0,0,1,16,1
0.854,3,5,21,0,0,1,5,1
0.746,5,48,1,0,0,0,8,1
0.592,5,24,30,0,0,1,14,1
0.371,3,5,10,0,0,1,23,1
0.772,4,72,13,0,0,1,21,0
0.213,2,5,3,0,0,1,22,0
0.104,5,48,10,0,1,1,6,0
0.841,3,5,7,0,0,0,0,1
0.215,5,24,0,0,0,1,1,0
0.287,3,24,1,0,0,1,8,0
0.693,2,48,13,0,0,1,11,0
0.921,1,72,30,0,0,1,0,1
0.891,4,72,19,0,0,0,5,1
0.748,1,48,15,0,0,1,7,0
0.975,3,5,29,0,0,1,13,1
0.801,3,48,10,0,0,1,23,1
0.539,1,72,8,0,0,0,8,0
0.958,3,5,28,0,0,1,13,1
0.987,1,24,1,1,0,1,10,1
0.597,2,5,29,0,1,0,20,1
0.873,3,5,12,0,1,1,8,1
0.272,4,48,9,0,1,1,1,0
0.037,3,72,8,0,0,1,16,0
0.296,5,72,11,0,0,1,17,0
0.142,3,72,13,0,0,1,6,0
0.697,5,48,23,1,0,1,21,1
0.793,4,48,5,0,0,1,3,1
0.33,1,48,7,1,0,1,2,0
0.257,4,48,15,0,0,0,23,0
0.878,1,5,22,0,0,0,22,1
0.584,4,72,1,0,0,1,13,0
0.921,3,72,18,0,0,0,16,1
0.759,3,48,2,0,0,1,2,0
0.856,2,72,20,0,0,1,8,0
0.934,5,24,24,0,0,1,18,1
0.859,3,48,0,0,0,1,10,0
0.864,3,72,7,0,0,1,23,0
0.741,5,72,17,1,0,0,15,1
0.639,4,72,25,0,0,0,14,1
0.322,3,24,11,1,0,1,3,1
0.847,5,72,9,0,0,1,22,1
0.754,5,5,18,0,0,1,12,1
0.126,5,24,3,0,0,1,0,0
0.355,4,48,18,1,0,0,13,1
0.213,5,72,15,1,0,1,14,0
0.481,1,48,1,0,0,0,1,0
0.365,1,5,11,0,0,1,1,0
0.784,5,48,14,0,0,1,20,1
0.258,3,48,11,0,0,1,15,0
0.833,4,24,7,0,0,0,0,1
0.983,1,48,30,0,1,1,15,1
0.47,5,24,15,0,0,1,17,1
0.947,5,48,26,0,0,0,13,1
0.023,4,72,25,0,1,1,14,0
0.875,3,24,20,0,0,0,9,1
0.36,1,72,19,0,0,1,7,0
0.871,4,48,4,0,0,0,18,1
0.586,4,24,30,0,0,1,21,1
0.174,5,24,11,1,0,1,13,1
0.53,4,24,6,1,0,1,2,1
0.754,3,5,4,0,0,1,5,1
0.432,2,48,19,0,0,1,12,0
0.639,5,5,3,0,0,0,13,1
0.039,1,5,17,0,0,1,3,0
0.915,5,48,3,0,0,1,6,1
0.563,1,48,19,0,0,1,20,0
0.154,5,48,26,0,0,1,11,0
0.676,3,24,16,0,0,1,15,1
0.628,3,5,23,0,0,1,14,1
0.137,1,72,18,0,1,1,1,0
0.33,2,24,13,0,0,1,20,0
0.676,5,24,22,0,0,1,14,1
0.487,2,48,27,0,0,0,13,0
0.506,4,48,15,0,0,1,1,1
0.443,2,72,27,0,0,1,23,0
0.744,4,24,2,0,1,1,0,1
0.704,1,72,25,1,1,1,8,1
0.688,4,5,29,0,0,1,3,1
0.396,3,48,0,1,0,1,2,0
0.03,1,48,16,0,0,0,2,0
0.477,1,5,21,0,0,1,14,1
0.952,4,24,0,0,0,0,14,1
0.213,5,72,25,0,1,0,0,0
0.881,3,24,13,0,0,0,19,1
0.919,2,48,0,0,0,1,12,1
0.846,5,72,29,0,0,1,2,1
0.271,3,5,26,0,0,1,17,1
0.031,1,48,10,1,0,1,2,0
0.572,3,72,1,0,0,1,6,0
0.703,3,72,15,0,0,0,8,0
0.843,3,72,4,0,0,0,5,0
